Date,Year,Month,Hour,DA,Imb_Pos,Imb_Neg,aFRR,mFRR
2023-02-04 19:00:00,2023,2,19,167.81,325.38,325.38,,
2023-02-04 20:00:00,2023,2,20,158.1,297.52,297.52,,
2023-02-04 21:00:00,2023,2,21,152.37,248.84,248.84,,
2023-02-04 22:00:00,2023,2,22,136.47,256.46000000000004,256.46000000000004,,
2023-02-04 23:00:00,2023,2,23,146.48,210.63,210.63,,
2023-02-05 00:00:00,2023,2,0,145.1,222.55,222.55,,
2023-02-05 01:00:00,2023,2,1,138.83,153.47,153.47,,
2023-02-05 02:00:00,2023,2,2,130.0,138.76999999999998,138.76999999999998,,
2023-02-05 03:00:00,2023,2,3,115.13,147.22,147.22,,
2023-02-05 04:00:00,2023,2,4,113.07,173.32999999999998,173.32999999999998,,
2023-02-05 05:00:00,2023,2,5,113.82,227.64,227.64,,
2023-02-05 06:00:00,2023,2,6,115.43,251.04,251.04,,
2023-02-05 07:00:00,2023,2,7,122.0,231.69,231.69,,
2023-02-05 08:00:00,2023,2,8,118.59,166.14,166.14,,
2023-02-05 09:00:00,2023,2,9,118.83,203.48,203.48,,
2023-02-05 10:00:00,2023,2,10,122.84,215.49,215.49,,
2023-02-05 11:00:00,2023,2,11,116.82,164.845,164.845,,
2023-02-05 12:00:00,2023,2,12,107.33,193.48499999999999,193.48499999999999,,
2023-02-05 13:00:00,2023,2,13,110.05,102.52000000000001,102.52000000000001,,
2023-02-05 14:00:00,2023,2,14,116.37,63.54,63.54,,
2023-02-05 15:00:00,2023,2,15,126.35,253.95,253.95,,
2023-02-05 16:00:00,2023,2,16,147.97,192.17000000000002,192.17000000000002,,
2023-02-05 17:00:00,2023,2,17,171.38,258.51,258.51,,
2023-02-05 18:00:00,2023,2,18,176.54,294.86,294.86,,
2023-02-05 19:00:00,2023,2,19,168.21,273.82000000000005,273.82000000000005,,
2023-02-05 20:00:00,2023,2,20,153.66,269.5,269.5,,
2023-02-05 21:00:00,2023,2,21,155.74,259.2,259.2,,
2023-02-05 22:00:00,2023,2,22,144.18,277.18,277.18,,
2023-02-05 23:00:00,2023,2,23,145.0,264.46,264.46,,
2023-02-06 00:00:00,2023,2,0,143.73,235.72,235.72,,
2023-02-06 01:00:00,2023,2,1,145.34,205.01,205.01,,
2023-02-06 02:00:00,2023,2,2,142.06,285.44,285.44,,
2023-02-06 03:00:00,2023,2,3,140.1,241.31,241.31,,
2023-02-06 04:00:00,2023,2,4,148.93,262.08,262.08,,
2023-02-06 05:00:00,2023,2,5,175.64,352.46999999999997,352.46999999999997,,
2023-02-06 06:00:00,2023,2,6,200.65,372.88,372.88,,
2023-02-06 07:00:00,2023,2,7,213.39,453.96000000000004,453.96000000000004,,
2023-02-06 08:00:00,2023,2,8,200.53,416.41999999999996,416.41999999999996,,
2023-02-06 09:00:00,2023,2,9,185.08,415.40999999999997,415.40999999999997,,
2023-02-06 10:00:00,2023,2,10,174.99,319.0,319.0,,
2023-02-06 11:00:00,2023,2,11,159.09,269.12,269.12,,
2023-02-06 12:00:00,2023,2,12,153.91,224.95,224.95,,
2023-02-06 13:00:00,2023,2,13,156.7,252.48000000000002,252.48000000000002,,
2023-02-06 14:00:00,2023,2,14,165.96,332.07000000000005,332.07000000000005,,
2023-02-06 15:00:00,2023,2,15,181.8,292.86,292.86,,
2023-02-06 16:00:00,2023,2,16,198.94,308.65,308.65,,
2023-02-06 17:00:00,2023,2,17,213.5,310.93,310.93,,
2023-02-06 18:00:00,2023,2,18,205.38,323.35,323.35,,
2023-02-06 19:00:00,2023,2,19,186.21,312.1,312.1,,
2023-02-06 20:00:00,2023,2,20,166.46,343.78,343.78,,
2023-02-06 21:00:00,2023,2,21,158.19,419.11,419.11,,
2023-02-06 22:00:00,2023,2,22,154.0,414.88,414.88,,
2023-02-06 23:00:00,2023,2,23,145.49,281.24,281.24,,
2023-02-07 00:00:00,2023,2,0,141.78,292.33000000000004,292.33000000000004,,
2023-02-07 01:00:00,2023,2,1,140.2,283.06,283.06,,
2023-02-07 02:00:00,2023,2,2,139.07,281.98,281.98,,
2023-02-07 03:00:00,2023,2,3,141.6,271.69,271.69,,
2023-02-07 04:00:00,2023,2,4,145.93,401.40000000000003,401.40000000000003,,
2023-02-07 05:00:00,2023,2,5,170.54,463.1,463.1,,
2023-02-07 06:00:00,2023,2,6,198.04,315.85,315.85,,
2023-02-07 07:00:00,2023,2,7,214.12,318.56,318.56,,
2023-02-07 08:00:00,2023,2,8,193.3,314.21000000000004,314.21000000000004,,
2023-02-07 09:00:00,2023,2,9,174.98,337.83000000000004,337.83000000000004,,
2023-02-07 10:00:00,2023,2,10,157.58,288.63,288.63,,
2023-02-07 11:00:00,2023,2,11,156.91,202.10000000000002,202.10000000000002,,
2023-02-07 12:00:00,2023,2,12,145.13,214.27,214.27,,
2023-02-07 13:00:00,2023,2,13,157.25,216.48999999999998,216.48999999999998,,
2023-02-07 14:00:00,2023,2,14,171.87,348.55999999999995,348.55999999999995,,
2023-02-07 15:00:00,2023,2,15,189.98,321.72,321.72,,
2023-02-07 16:00:00,2023,2,16,222.26,306.84,306.84,,
2023-02-07 17:00:00,2023,2,17,245.6,1471.46,1471.46,,
2023-02-07 18:00:00,2023,2,18,229.0,329.82000000000005,329.82000000000005,,
2023-02-07 19:00:00,2023,2,19,199.03,351.64,351.64,,
2023-02-07 20:00:00,2023,2,20,188.18,418.8,418.8,,
2023-02-07 21:00:00,2023,2,21,173.27,428.61,428.61,,
2023-02-07 22:00:00,2023,2,22,163.02,419.13,419.13,,
2023-02-07 23:00:00,2023,2,23,160.0,356.15,356.15,,
2023-02-08 00:00:00,2023,2,0,155.13,348.67,348.67,,
2023-02-08 01:00:00,2023,2,1,150.0,366.51,366.51,,
2023-02-08 02:00:00,2023,2,2,147.95,376.74,376.74,,
2023-02-08 03:00:00,2023,2,3,145.97,371.87,371.87,,
2023-02-08 04:00:00,2023,2,4,149.6,337.37,337.37,,
2023-02-08 05:00:00,2023,2,5,175.69,493.53999999999996,493.53999999999996,,
2023-02-08 06:00:00,2023,2,6,196.64,736.37,736.37,,
2023-02-08 07:00:00,2023,2,7,215.9,732.5699999999999,732.5699999999999,,
2023-02-08 08:00:00,2023,2,8,182.54,347.12,347.12,,
2023-02-08 09:00:00,2023,2,9,171.84,310.22,310.22,,
2023-02-08 10:00:00,2023,2,10,148.62,258.25,258.25,,
2023-02-08 11:00:00,2023,2,11,140.23,280.84000000000003,280.84000000000003,,
2023-02-08 12:00:00,2023,2,12,135.14,263.93,263.93,,
2023-02-08 13:00:00,2023,2,13,136.46,254.5,254.5,,
2023-02-08 14:00:00,2023,2,14,144.74,253.42000000000002,253.42000000000002,,
2023-02-08 15:00:00,2023,2,15,158.3,263.07,263.07,,
2023-02-08 16:00:00,2023,2,16,183.99,307.53,307.53,,
2023-02-08 17:00:00,2023,2,17,192.45,340.3,340.3,,
2023-02-08 18:00:00,2023,2,18,193.03,357.77,357.77,,
2023-02-08 19:00:00,2023,2,19,176.29,354.56,354.56,,
2023-02-08 20:00:00,2023,2,20,162.84,310.21999999999997,310.21999999999997,,
2023-02-08 21:00:00,2023,2,21,169.72,344.93000000000006,344.93000000000006,,
2023-02-08 22:00:00,2023,2,22,160.97,357.23,357.23,,
2023-02-08 23:00:00,2023,2,23,161.83,295.07,295.07,,
2023-02-09 00:00:00,2023,2,0,159.27,356.75,356.75,,
2023-02-09 01:00:00,2023,2,1,155.91,348.92,348.92,,
2023-02-09 02:00:00,2023,2,2,149.93,358.96000000000004,358.96000000000004,,
2023-02-09 03:00:00,2023,2,3,146.52,325.99,325.99,,
2023-02-09 04:00:00,2023,2,4,155.82,331.98,331.98,,
2023-02-09 05:00:00,2023,2,5,171.19,405.89,405.89,,
2023-02-09 06:00:00,2023,2,6,186.6,512.15,512.15,,
2023-02-09 07:00:00,2023,2,7,230.0,617.7800000000001,617.7800000000001,,
2023-02-09 08:00:00,2023,2,8,256.66,1023.99,1023.99,,
2023-02-09 09:00:00,2023,2,9,203.36,527.6600000000001,527.6600000000001,,
2023-02-09 10:00:00,2023,2,10,176.2,316.33,316.33,,
2023-02-09 11:00:00,2023,2,11,157.85,300.01,300.01,,
2023-02-09 12:00:00,2023,2,12,155.07,231.69,231.69,,
2023-02-09 13:00:00,2023,2,13,159.4,234.69,234.69,,
2023-02-09 14:00:00,2023,2,14,163.99,278.78,278.78,,
2023-02-09 15:00:00,2023,2,15,165.73,488.71,488.71,,
2023-02-09 16:00:00,2023,2,16,174.95,362.49,362.49,,
2023-02-09 17:00:00,2023,2,17,225.0,408.59,408.59,,
2023-02-09 18:00:00,2023,2,18,237.59,429.92999999999995,429.92999999999995,,
2023-02-09 19:00:00,2023,2,19,198.03,409.89,409.89,,
2023-02-09 20:00:00,2023,2,20,179.99,452.86,452.86,,
2023-02-09 21:00:00,2023,2,21,174.99,331.62,331.62,,
2023-02-09 22:00:00,2023,2,22,166.61,301.99,301.99,,
2023-02-09 23:00:00,2023,2,23,155.58,398.70000000000005,398.70000000000005,,
2023-02-10 00:00:00,2023,2,0,154.28,398.89,398.89,,
2023-02-10 01:00:00,2023,2,1,150.0,379.9,379.9,,
2023-02-10 02:00:00,2023,2,2,139.0,407.46500000000003,407.46500000000003,,
2023-02-10 03:00:00,2023,2,3,138.0,281.8,281.8,,
2023-02-10 04:00:00,2023,2,4,144.59,289.18,289.18,,
2023-02-10 05:00:00,2023,2,5,167.29,285.67,285.67,,
2023-02-10 06:00:00,2023,2,6,186.3,305.42,305.42,,
2023-02-10 07:00:00,2023,2,7,202.71,359.16999999999996,359.16999999999996,,
2023-02-10 08:00:00,2023,2,8,186.91,343.81,343.81,,
2023-02-10 09:00:00,2023,2,9,168.29,306.5,306.5,,
2023-02-10 10:00:00,2023,2,10,155.29,299.02,299.02,,
2023-02-10 11:00:00,2023,2,11,135.7,263.88,263.88,,
2023-02-10 12:00:00,2023,2,12,125.5,213.07,213.07,,
2023-02-10 13:00:00,2023,2,13,124.58,187.33499999999998,187.33499999999998,,
2023-02-10 14:00:00,2023,2,14,131.86,215.43,215.43,,
2023-02-10 15:00:00,2023,2,15,150.8,253.27999999999997,253.27999999999997,,
2023-02-10 16:00:00,2023,2,16,161.7,291.95,291.95,,
2023-02-10 17:00:00,2023,2,17,176.97,270.78000000000003,270.78000000000003,,
2023-02-10 18:00:00,2023,2,18,185.88,310.95000000000005,310.95000000000005,,
2023-02-10 19:00:00,2023,2,19,172.27,344.54,344.54,,
2023-02-10 20:00:00,2023,2,20,167.48,334.96000000000004,334.96000000000004,,
2023-02-10 21:00:00,2023,2,21,167.03,364.54999999999995,364.54999999999995,,
2023-02-10 22:00:00,2023,2,22,160.93,307.36,307.36,,
2023-02-10 23:00:00,2023,2,23,158.95,115.6,115.6,,
2023-02-11 00:00:00,2023,2,0,154.51,52.43,52.43,,
2023-02-11 01:00:00,2023,2,1,150.03,69.16,69.16,,
2023-02-11 02:00:00,2023,2,2,133.48,165.20999999999998,165.20999999999998,,
2023-02-11 03:00:00,2023,2,3,132.16,216.65999999999997,216.65999999999997,,
2023-02-11 04:00:00,2023,2,4,153.42,231.15,231.15,,
2023-02-11 05:00:00,2023,2,5,153.07,306.14,306.14,,
2023-02-11 06:00:00,2023,2,6,162.3,330.52,330.52,,
2023-02-11 07:00:00,2023,2,7,146.4,334.35,334.35,,
2023-02-11 08:00:00,2023,2,8,162.35,337.47,337.47,,
2023-02-11 09:00:00,2023,2,9,155.0,258.08,258.08,,
2023-02-11 10:00:00,2023,2,10,149.91,175.055,175.055,,
2023-02-11 11:00:00,2023,2,11,135.1,152.63,152.63,,
2023-02-11 12:00:00,2023,2,12,130.16,174.45000000000002,174.45000000000002,,
2023-02-11 13:00:00,2023,2,13,127.09,150.32,150.32,,
2023-02-11 14:00:00,2023,2,14,123.31,246.62,246.62,,
2023-02-11 15:00:00,2023,2,15,127.89,255.82,255.82,,
2023-02-11 16:00:00,2023,2,16,154.57,307.25,307.25,,
2023-02-11 17:00:00,2023,2,17,174.12,235.55,235.55,,
2023-02-11 18:00:00,2023,2,18,177.96,221.07999999999998,221.07999999999998,,
2023-02-11 19:00:00,2023,2,19,162.57,267.93,267.93,,
2023-02-11 20:00:00,2023,2,20,155.58,270.46000000000004,270.46000000000004,,
2023-02-11 21:00:00,2023,2,21,152.23,340.72,340.72,,
2023-02-11 22:00:00,2023,2,22,147.7,267.87,267.87,,
2023-02-11 23:00:00,2023,2,23,149.0,290.73,290.73,,
2023-02-12 00:00:00,2023,2,0,134.47,272.99,272.99,,
2023-02-12 01:00:00,2023,2,1,132.47,255.175,255.175,,
2023-02-12 02:00:00,2023,2,2,128.1,255.37,255.37,,
2023-02-12 03:00:00,2023,2,3,129.0,254.715,254.715,,
2023-02-12 04:00:00,2023,2,4,130.14,271.13,271.13,,
2023-02-12 05:00:00,2023,2,5,135.71,271.41999999999996,271.41999999999996,,
2023-02-12 06:00:00,2023,2,6,144.79,289.58000000000004,289.58000000000004,,
2023-02-12 07:00:00,2023,2,7,149.4,308.08000000000004,308.08000000000004,,
2023-02-12 08:00:00,2023,2,8,150.33,332.83,332.83,,
2023-02-12 09:00:00,2023,2,9,145.56,360.345,360.345,,
2023-02-12 10:00:00,2023,2,10,140.07,341.02,341.02,,
2023-02-12 11:00:00,2023,2,11,129.89,298.55,298.55,,
2023-02-12 12:00:00,2023,2,12,120.0,279.96,279.96,,
2023-02-12 13:00:00,2023,2,13,120.0,240.0,240.0,,
2023-02-12 14:00:00,2023,2,14,124.63,227.13,227.13,,
2023-02-12 15:00:00,2023,2,15,135.16,209.03,209.03,,
2023-02-12 16:00:00,2023,2,16,158.54,233.48,233.48,,
2023-02-12 17:00:00,2023,2,17,175.1,284.32,284.32,,
2023-02-12 18:00:00,2023,2,18,175.58,318.32,318.32,,
2023-02-12 19:00:00,2023,2,19,170.0,307.91999999999996,307.91999999999996,,
2023-02-12 20:00:00,2023,2,20,157.06,325.43,325.43,,
2023-02-12 21:00:00,2023,2,21,152.88,286.03999999999996,286.03999999999996,,
2023-02-12 22:00:00,2023,2,22,144.66,279.4,279.4,,
2023-02-12 23:00:00,2023,2,23,140.09,282.09999999999997,282.09999999999997,,
2023-02-13 00:00:00,2023,2,0,138.76,268.65,268.65,,
2023-02-13 01:00:00,2023,2,1,135.8,271.6,271.6,,
2023-02-13 02:00:00,2023,2,2,129.04,256.40999999999997,256.40999999999997,,
2023-02-13 03:00:00,2023,2,3,131.0,262.01,262.01,,
2023-02-13 04:00:00,2023,2,4,137.43,268.09,268.09,,
2023-02-13 05:00:00,2023,2,5,163.19,315.47,315.47,,
2023-02-13 06:00:00,2023,2,6,196.08,421.90999999999997,421.90999999999997,,
2023-02-13 07:00:00,2023,2,7,229.99,449.5,449.5,,
2023-02-13 08:00:00,2023,2,8,196.2,336.96999999999997,336.96999999999997,,
2023-02-13 09:00:00,2023,2,9,173.35,342.99,342.99,,
2023-02-13 10:00:00,2023,2,10,152.31,286.89,286.89,,
2023-02-13 11:00:00,2023,2,11,135.94,301.77,301.77,,
2023-02-13 12:00:00,2023,2,12,132.91,257.42,257.42,,
2023-02-13 13:00:00,2023,2,13,135.36,237.23999999999998,237.23999999999998,,
2023-02-13 14:00:00,2023,2,14,148.45,213.51999999999998,213.51999999999998,,
2023-02-13 15:00:00,2023,2,15,161.08,239.1,239.1,,
2023-02-13 16:00:00,2023,2,16,188.06,276.61,276.61,,
2023-02-13 17:00:00,2023,2,17,221.8,293.07,293.07,,
2023-02-13 18:00:00,2023,2,18,206.63,309.81999999999994,309.81999999999994,,
2023-02-13 19:00:00,2023,2,19,187.86,430.58000000000004,430.58000000000004,,
2023-02-13 20:00:00,2023,2,20,169.19,326.65999999999997,326.65999999999997,,
2023-02-13 21:00:00,2023,2,21,160.97,297.6,297.6,,
2023-02-13 22:00:00,2023,2,22,150.12,172.56,172.56,,
2023-02-13 23:00:00,2023,2,23,135.62,216.08999999999997,216.08999999999997,,
2023-02-14 00:00:00,2023,2,0,132.32,131.03,131.03,,
2023-02-14 01:00:00,2023,2,1,132.16,314.96000000000004,314.96000000000004,,
2023-02-14 02:00:00,2023,2,2,132.12,313.39,313.39,,
2023-02-14 03:00:00,2023,2,3,132.32,242.57,242.57,,
2023-02-14 04:00:00,2023,2,4,141.93,256.45,256.45,,
2023-02-14 05:00:00,2023,2,5,166.46,306.75,306.75,,
2023-02-14 06:00:00,2023,2,6,199.99,361.2,361.2,,
2023-02-14 07:00:00,2023,2,7,206.98,415.13,415.13,,
2023-02-14 08:00:00,2023,2,8,180.6,413.79999999999995,413.79999999999995,,
2023-02-14 09:00:00,2023,2,9,164.63,349.24,349.24,,
2023-02-14 10:00:00,2023,2,10,143.42,257.83,257.83,,
2023-02-14 11:00:00,2023,2,11,131.11,293.65000000000003,293.65000000000003,,
2023-02-14 12:00:00,2023,2,12,128.6,248.19,248.19,,
2023-02-14 13:00:00,2023,2,13,127.9,262.93,262.93,,
2023-02-14 14:00:00,2023,2,14,131.98,321.12,321.12,,
2023-02-14 15:00:00,2023,2,15,152.05,382.57,382.57,,
2023-02-14 16:00:00,2023,2,16,180.83,372.16999999999996,372.16999999999996,,
2023-02-14 17:00:00,2023,2,17,199.99,227.57,227.57,,
2023-02-14 18:00:00,2023,2,18,192.97,272.36,272.36,,
2023-02-14 19:00:00,2023,2,19,175.81,383.935,383.935,,
2023-02-14 20:00:00,2023,2,20,160.09,315.1,315.1,,
2023-02-14 21:00:00,2023,2,21,151.03,302.06,302.06,,
2023-02-14 22:00:00,2023,2,22,141.73,283.46000000000004,283.46000000000004,,
2023-02-14 23:00:00,2023,2,23,135.03,277.39,277.39,,
2023-02-15 00:00:00,2023,2,0,130.95,237.35999999999999,237.35999999999999,,
2023-02-15 01:00:00,2023,2,1,130.0,245.18,245.18,,
2023-02-15 02:00:00,2023,2,2,130.01,236.70999999999998,236.70999999999998,,
2023-02-15 03:00:00,2023,2,3,127.28,238.16000000000003,238.16000000000003,,
2023-02-15 04:00:00,2023,2,4,136.43,278.34999999999997,278.34999999999997,,
2023-02-15 05:00:00,2023,2,5,168.69,325.07,325.07,,
2023-02-15 06:00:00,2023,2,6,185.0,258.15999999999997,258.15999999999997,,
2023-02-15 07:00:00,2023,2,7,188.76,269.12,269.12,,
2023-02-15 08:00:00,2023,2,8,171.22,327.33,327.33,,
2023-02-15 09:00:00,2023,2,9,158.85,304.35,304.35,,
2023-02-15 10:00:00,2023,2,10,140.96,291.40999999999997,291.40999999999997,,
2023-02-15 11:00:00,2023,2,11,125.69,296.01,296.01,,
2023-02-15 12:00:00,2023,2,12,121.75,234.73999999999998,234.73999999999998,,
2023-02-15 13:00:00,2023,2,13,124.3,240.23000000000002,240.23000000000002,,
2023-02-15 14:00:00,2023,2,14,129.35,256.85,256.85,,
2023-02-15 15:00:00,2023,2,15,146.26,263.91,263.91,,
2023-02-15 16:00:00,2023,2,16,160.73,388.51,388.51,,
2023-02-15 17:00:00,2023,2,17,175.6,488.79999999999995,488.79999999999995,,
2023-02-15 18:00:00,2023,2,18,175.0,566.48,566.48,,
2023-02-15 19:00:00,2023,2,19,169.07,438.64,438.64,,
2023-02-15 20:00:00,2023,2,20,151.2,399.11,399.11,,
2023-02-15 21:00:00,2023,2,21,152.41,496.25,496.25,,
2023-02-15 22:00:00,2023,2,22,144.05,518.86,518.86,,
2023-02-15 23:00:00,2023,2,23,150.87,415.04999999999995,415.04999999999995,,
2023-02-16 00:00:00,2023,2,0,145.95,276.63,276.63,,
2023-02-16 01:00:00,2023,2,1,144.91,284.34,284.34,,
2023-02-16 02:00:00,2023,2,2,130.0,253.38,253.38,,
2023-02-16 03:00:00,2023,2,3,126.49,219.44,219.44,,
2023-02-16 04:00:00,2023,2,4,132.67,250.05,250.05,,
2023-02-16 05:00:00,2023,2,5,152.48,267.78,267.78,,
2023-02-16 06:00:00,2023,2,6,169.77,243.65999999999997,243.65999999999997,,
2023-02-16 07:00:00,2023,2,7,175.91,254.17000000000002,254.17000000000002,,
2023-02-16 08:00:00,2023,2,8,173.73,336.0,336.0,,
2023-02-16 09:00:00,2023,2,9,163.51,298.74,298.74,,
2023-02-16 10:00:00,2023,2,10,158.33,170.33,170.33,,
2023-02-16 11:00:00,2023,2,11,144.14,237.78,237.78,,
2023-02-16 12:00:00,2023,2,12,125.57,199.82999999999998,199.82999999999998,,
2023-02-16 13:00:00,2023,2,13,130.06,168.22,168.22,,
2023-02-16 14:00:00,2023,2,14,136.9,154.15,154.15,,
2023-02-16 15:00:00,2023,2,15,142.03,284.05999999999995,284.05999999999995,,
2023-02-16 16:00:00,2023,2,16,166.81,308.03000000000003,308.03000000000003,,
2023-02-16 17:00:00,2023,2,17,170.34,266.19,266.19,,
2023-02-16 18:00:00,2023,2,18,167.71,284.57,284.57,,
2023-02-16 19:00:00,2023,2,19,159.59,250.32000000000002,250.32000000000002,,
2023-02-16 20:00:00,2023,2,20,146.0,208.99,208.99,,
2023-02-16 21:00:00,2023,2,21,132.04,277.43999999999994,277.43999999999994,,
2023-02-16 22:00:00,2023,2,22,123.9,196.01,196.01,,
2023-02-16 23:00:00,2023,2,23,120.0,131.66000000000003,131.66000000000003,,
2023-02-17 00:00:00,2023,2,0,100.6,216.54000000000002,216.54000000000002,,
2023-02-17 01:00:00,2023,2,1,95.1,128.92,128.92,,
2023-02-17 02:00:00,2023,2,2,88.34,147.47,147.47,,
2023-02-17 03:00:00,2023,2,3,84.0,120.0,120.0,,
2023-02-17 04:00:00,2023,2,4,96.76,193.51999999999998,193.51999999999998,,
2023-02-17 05:00:00,2023,2,5,117.22,252.47,252.47,,
2023-02-17 06:00:00,2023,2,6,152.0,247.49,247.49,,
2023-02-17 07:00:00,2023,2,7,158.59,165.86,165.86,,
2023-02-17 08:00:00,2023,2,8,151.44,151.82999999999998,151.82999999999998,,
2023-02-17 09:00:00,2023,2,9,149.34,167.14,167.14,,
2023-02-17 10:00:00,2023,2,10,135.08,162.98000000000002,162.98000000000002,,
2023-02-17 11:00:00,2023,2,11,123.78,178.36,178.36,,
2023-02-17 12:00:00,2023,2,12,120.0,143.74,143.74,,
2023-02-17 13:00:00,2023,2,13,132.94,212.18,212.18,,
2023-02-17 14:00:00,2023,2,14,122.33,245.0,245.0,,
2023-02-17 15:00:00,2023,2,15,118.35,249.36,249.36,,
2023-02-17 16:00:00,2023,2,16,144.66,218.88,218.88,,
2023-02-17 17:00:00,2023,2,17,152.72,242.235,242.235,,
2023-02-17 18:00:00,2023,2,18,164.6,305.15,305.15,,
2023-02-17 19:00:00,2023,2,19,159.54,287.16999999999996,287.16999999999996,,
2023-02-17 20:00:00,2023,2,20,152.72,236.97,236.97,,
2023-02-17 21:00:00,2023,2,21,150.3,239.53,239.53,,
2023-02-17 22:00:00,2023,2,22,151.71,278.67999999999995,278.67999999999995,,
2023-02-17 23:00:00,2023,2,23,146.52,190.01,190.01,,
2023-02-18 00:00:00,2023,2,0,134.06,244.88,244.88,,
2023-02-18 01:00:00,2023,2,1,129.49,137.13,137.13,,
2023-02-18 02:00:00,2023,2,2,93.04,227.26,227.26,,
2023-02-18 03:00:00,2023,2,3,80.28,208.1,208.1,,
2023-02-18 04:00:00,2023,2,4,77.55,169.78,169.78,,
2023-02-18 05:00:00,2023,2,5,85.75,232.82,232.82,,
2023-02-18 06:00:00,2023,2,6,94.32,246.82,246.82,,
2023-02-18 07:00:00,2023,2,7,110.92,163.73999999999998,163.73999999999998,,
2023-02-18 08:00:00,2023,2,8,130.0,122.48,122.48,,
2023-02-18 09:00:00,2023,2,9,110.95,137.48000000000002,137.48000000000002,,
2023-02-18 10:00:00,2023,2,10,108.05,135.79,135.79,,
2023-02-18 11:00:00,2023,2,11,100.0,200.0,200.0,,
2023-02-18 12:00:00,2023,2,12,84.17,262.14,262.14,,
2023-02-18 13:00:00,2023,2,13,86.37,453.81,453.81,,
2023-02-18 14:00:00,2023,2,14,97.6,159.91,159.91,,
2023-02-18 15:00:00,2023,2,15,111.34,175.38,175.38,,
2023-02-18 16:00:00,2023,2,16,129.58,170.31,170.31,,
2023-02-18 17:00:00,2023,2,17,148.63,297.26,297.26,,
2023-02-18 18:00:00,2023,2,18,153.98,307.96000000000004,307.96000000000004,,
2023-02-18 19:00:00,2023,2,19,136.48,368.32,368.32,,
2023-02-18 20:00:00,2023,2,20,121.19,260.9,260.9,,
2023-02-18 21:00:00,2023,2,21,117.42,327.4,327.4,,
2023-02-18 22:00:00,2023,2,22,113.95,213.48999999999998,213.48999999999998,,
2023-02-18 23:00:00,2023,2,23,115.66,150.13,150.13,,
2023-02-19 00:00:00,2023,2,0,109.4,140.36,140.36,,
2023-02-19 01:00:00,2023,2,1,105.02,189.70000000000002,189.70000000000002,,
2023-02-19 02:00:00,2023,2,2,93.0,220.18,220.18,,
2023-02-19 03:00:00,2023,2,3,92.55,275.8,275.8,,
2023-02-19 04:00:00,2023,2,4,97.78,159.29,159.29,,
2023-02-19 05:00:00,2023,2,5,110.08,177.42000000000002,177.42000000000002,,
2023-02-19 06:00:00,2023,2,6,116.87,184.45,184.45,,
2023-02-19 07:00:00,2023,2,7,120.0,203.23,203.23,,
2023-02-19 08:00:00,2023,2,8,119.04,214.61,214.61,,
2023-02-19 09:00:00,2023,2,9,116.38,175.53,175.53,,
2023-02-19 10:00:00,2023,2,10,114.16,245.74,245.74,,
2023-02-19 11:00:00,2023,2,11,110.9,259.41999999999996,259.41999999999996,,
2023-02-19 12:00:00,2023,2,12,107.0,219.18,219.18,,
2023-02-19 13:00:00,2023,2,13,104.41,197.51999999999998,197.51999999999998,,
2023-02-19 14:00:00,2023,2,14,107.83,208.11,208.11,,
2023-02-19 15:00:00,2023,2,15,120.61,245.89,245.89,,
2023-02-19 16:00:00,2023,2,16,141.64,279.69,279.69,,
2023-02-19 17:00:00,2023,2,17,159.44,251.33,251.33,,
2023-02-19 18:00:00,2023,2,18,159.2,214.47,214.47,,
2023-02-19 19:00:00,2023,2,19,153.82,302.47,302.47,,
2023-02-19 20:00:00,2023,2,20,150.04,194.42999999999998,194.42999999999998,,
2023-02-19 21:00:00,2023,2,21,144.92,178.01,178.01,,
2023-02-19 22:00:00,2023,2,22,134.37,161.2,161.2,,
2023-02-19 23:00:00,2023,2,23,107.93,86.45,86.45,,
2023-02-20 00:00:00,2023,2,0,113.3,281.95000000000005,281.95000000000005,,
2023-02-20 01:00:00,2023,2,1,110.52,281.20000000000005,281.20000000000005,,
2023-02-20 02:00:00,2023,2,2,107.21,246.71,246.71,,
2023-02-20 03:00:00,2023,2,3,108.58,217.16,217.16,,
2023-02-20 04:00:00,2023,2,4,113.3,248.75,248.75,,
2023-02-20 05:00:00,2023,2,5,128.43,237.96,237.96,,
2023-02-20 06:00:00,2023,2,6,156.74,270.13,270.13,,
2023-02-20 07:00:00,2023,2,7,168.46,336.91999999999996,336.91999999999996,,
2023-02-20 08:00:00,2023,2,8,158.12,316.24,316.24,,
2023-02-20 09:00:00,2023,2,9,149.48,298.96000000000004,298.96000000000004,,
2023-02-20 10:00:00,2023,2,10,141.08,293.5,293.5,,
2023-02-20 11:00:00,2023,2,11,118.5,151.48000000000002,151.48000000000002,,
2023-02-20 12:00:00,2023,2,12,117.54,116.29,116.29,,
2023-02-20 13:00:00,2023,2,13,113.5,126.78,126.78,,
2023-02-20 14:00:00,2023,2,14,114.0,202.32999999999998,202.32999999999998,,
2023-02-20 15:00:00,2023,2,15,118.5,228.64,228.64,,
2023-02-20 16:00:00,2023,2,16,140.74,160.06,160.06,,
2023-02-20 17:00:00,2023,2,17,153.55,268.19000000000005,268.19000000000005,,
2023-02-20 18:00:00,2023,2,18,168.72,337.44,337.44,,
2023-02-20 19:00:00,2023,2,19,162.56,363.44,363.44,,
